id,egcs,ercs,erAtt
3996,Bangladesh,Figoria,24.0
3997,Egypt,Eastberry communication - Techopen,24.0
3998,Sri Lanka,Name - Telebiz International (Labuan) Corporation,24.0
3999,India,Globfone - Ajoxi,24.0
4000,Bangladesh,A2P Global- Softtop,24.0
4001,United Kingdom,Afinna ONE - Letsdial,27.0
4002,India,Globfone - Ajoxi,25.0
4003,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,24.0
4004,Tanzania,QUICKCOM TELECOM LIMITED - Meratalk NFS,24.0
4005,Turkey,Name - GLM TELECOM S.r.l.,25.0
4006,Pakistan,FAMOUS TELECOM LLC Teloz NFS,26.0
4007,Bangladesh,Snowflyonline - Meratalk LLC NFS,24.0
4008,India,Gold Voip - Ajoxi,24.0
4009,Australia,ILLYVOIP L.L.C - Meratalk NFS,24.0
4010,France,FASTWAY IT LLC Ajoxi,24.0
4011,Bangladesh,China Skyline Meratalk NFS,24.0
4012,Sri Lanka,Name - Telebiz International (Labuan) Corporation,24.0
4013,Sri Lanka,Name - Telebiz International (Labuan) Corporation,26.0
4014,Yemen,QUICKCOM TELECOM - ROZPER (NFS),24.0
4015,Yemen,Quickcom Telecom Letsdial,24.0
4016,Yemen,QUICKCOM TELECOM LIMITED - AJOXI,24.0
4017,Yemen,QUICKCOM TELECOM LIMITED - Meratalk NFS,24.0
4018,Yemen,Quickcom Telecom Limited - Twiching,24.0
4019,Tanzania,Termsat - Meratalk LLC NFS,24.0
4020,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,24.0
4021,United Kingdom,Kickback Inc Softtop,24.0
4022,Yemen,Quickcom Telecom Letsdial,24.0
4023,Bangladesh,Progressive Telecom LLC. Letsdial,24.0
4024,Yemen,Quickcom Telecom Letsdial,24.0
4025,Yemen,QUICKCOM TELECOM LIMITED - Meratalk NFS,24.0
4026,Spain,Inflow Tech - Twiching,24.0
4027,Nepal,Name - Vodafone Idea Limited,24.0
4028,Yemen,Name Quickcom Telecom Limited,24.0
4029,Brazil,Lensol Softtop,24.0
4030,India,NAME CMI,24.0
4031,Yemen,Name Quickcom Telecom Limited,24.0
4032,Spain,Inflow Tech - Twiching,24.0
4033,Yemen,Name Quickcom Telecom Limited,24.0
4034,New Zealand,WII Telecom Twiching,26.0
4035,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,24.0
4036,United Kingdom,Kickback Inc Softtop,24.0
4037,Yemen,Quickcom Telecom Letsdial,24.0
4038,Yemen,Quickcom Telecom Limited - Twiching,24.0
4039,Spain,Name - Telecall,24.0
4040,Bangladesh,Orange Business Services Softtop,23.0
4041,Brazil,SVG-techopen,23.0
4042,Turkey,Name - GLM TELECOM S.r.l.,24.0
4043,Spain,Name - Telecall,23.0
4044,Turkey,Name - GLM TELECOM S.r.l.,23.0
4045,Yemen,Quickcom Telecom Limited - Softtop,24.0
4046,Yemen,Quickcom Telecom Limited - Twiching,24.0
4047,Italy,Figoria telecom - Ajoxi,23.0
4048,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,23.0
4049,Yemen,Quickcom Telecom Limited - Softtop,24.0
4050,Laos,Name - HKBN,24.0
4051,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,23.0
4052,Yemen,QUICKCOM TELECOM - ROZPER (NFS),24.0
4053,Yemen,QUICKCOM TELECOM LIMITED - AJOXI,24.0
4054,Yemen,Quickcom Telecom Limited - Twiching,24.0
4055,India,Globfone - Ajoxi,23.0
4056,Bangladesh,Orange Business Services Softtop,23.0
4057,Bangladesh,Alfacall Limited Ajoxi,24.0
4058,Bangladesh,TeleSense Global Carrier Pte Ltd. Teloz NFS,24.0
4059,India,Globfone - Ajoxi,23.0
4060,India,Name JUPHOON (HK) LIMITED,23.0
4061,Bangladesh,Orange Business Services Softtop,23.0
4062,Malaysia,China Skyline Teloz NFS,23.0
4063,Egypt,Eastberry communication - Techopen,23.0
4064,India,Globfone - Ajoxi,23.0
4065,Japan,9Planets Tel Ltd - TWICHING,23.0
4066,Nepal,Name - Vodafone Idea Limited,23.0
4067,China,4G Network Techopen,23.0
4068,United Kingdom,Afinna ONE - Letsdial,33.0
4069,India,Globfone - Ajoxi,23.0
4070,Bangladesh,China Skyline Meratalk NFS,23.0
4071,France,ADVANCE COM,23.0
4072,India,Globfone - Ajoxi,23.0
4073,United Kingdom,Network 9 Letsdial,25.0
4074,Yemen,Name Quickcom Telecom Limited,24.0
4075,France,ADVANCE COM,23.0
4076,India,Name - Kalaam Telecom,23.0
4077,United Kingdom,Voicecent communications - Softtop,23.0
4078,India,Globfone - Ajoxi,23.0
4079,Spain,Name - Telecall,24.0
4080,Egypt,BANKAI GROUP Techopen,23.0
4081,Spain,Name - Telecall,27.0
4082,Spain,Progressive Telecom LLC. Letsdial,23.0
4083,Mexico,"NAME - CHINA SKYLINE TELECOM CO., LTD",23.0
4084,Spain,Neptune Int Vendor NFS,24.0
4085,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,23.0
4086,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,23.0
4087,Bangladesh,Astrolink Ajoxi,23.0
4088,India,Globfone - Ajoxi,23.0
4089,India,KALAAM TELECOM,23.0
4090,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,23.0
4091,Yemen,Name Quickcom Telecom Limited,24.0
4092,Ethiopia,Name - Zain Omantel International FZ-LLC,23.0
4093,Spain,Inflow Tech - Twiching,23.0
4094,India,Globfone - Ajoxi,23.0
4095,Sri Lanka,Name - Telebiz International (Labuan) Corporation,26.0
4096,Spain,SMS INTERNATIONAL TELECOMM LLC  Techopen NFS,23.0
4097,India,Globfone - Ajoxi,23.0
4098,India,Name - Kalaam Telecom,23.0
4099,Spain,Name - Telecall,24.0
4100,India,Globfone - Ajoxi,23.0
4101,India,Name - Kalaam Telecom,23.0
4102,Laos,Name - HKBN,25.0
4103,Sri Lanka,Name - Telebiz International (Labuan) Corporation,24.0
4104,Spain,SMS INTERNATIONAL TELECOMM LLC  Techopen NFS,23.0
4105,Brazil,SVG-techopen,23.0
4106,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,23.0
4107,Spain,Name - Telecall,23.0
4108,Yemen,QUICKCOM TELECOM - ROZPER (NFS),24.0
4109,Yemen,Quickcom Telecom Letsdial,24.0
4110,Yemen,Quickcom Telecom Limited - Twiching,24.0
4111,India,Globfone - Ajoxi,23.0
4112,Jordan,Termsat Techopen,23.0
4113,Bangladesh,China Skyline Meratalk NFS,23.0
4114,Bangladesh,A2P Global- Softtop,23.0
4115,Bangladesh,China Skyline Meratalk NFS,23.0
4116,Jordan,Termsat Techopen,23.0
4117,Turkey,Name - GLM TELECOM S.r.l.,24.0
4118,Sri Lanka,Name - Telebiz International (Labuan) Corporation,23.0
4119,Germany,Name - Telebiz International (Labuan) Corporation,25.0
4120,China,Goldline - Softtop,23.0
4121,Jordan,Termsat Techopen,25.0
4122,Bangladesh,Aladin communication inc,23.0
4123,Bangladesh,China Skyline Meratalk NFS,23.0
4124,Ethiopia,Name - Zain Omantel International FZ-LLC,23.0
4125,Bhutan,Easyvoipcall - Softtop,23.0
4126,Sri Lanka,Name - Telebiz International (Labuan) Corporation,23.0
4127,Bangladesh,A2P Global,23.0
4128,India,Globfone - Ajoxi,23.0
4129,India,Name - Kalaam Telecom,23.0
4130,India,Name - Kalaam Telecom,23.0
4131,Turkey,Name - GLM TELECOM S.r.l.,23.0
4132,Bangladesh,China Skyline Meratalk NFS,23.0
4133,Bangladesh,China Skyline Meratalk NFS,23.0
4134,Bangladesh,Figoria,23.0
4135,United Kingdom,Neptune Int Vendor NFS,25.0
4136,United Kingdom,ZAFTA LINKNET LTD - Ajoxi,23.0
4137,Bangladesh,A2P Global,23.0
4138,Bangladesh,China Skyline Meratalk NFS,23.0
4139,China,Goldline - Softtop,23.0
4140,India,Globfone - Ajoxi,23.0
4141,Norway,VOIP24SEVEN - Letsdial,23.0
4142,Germany,Termsat Softtop,35.0
4143,India,Globfone - Ajoxi,23.0
4144,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,23.0
4145,Yemen,Name Quickcom Telecom Limited,24.0
4146,Sri Lanka,Name - HKBN,23.0
4147,Sri Lanka,Name - Telebiz International (Labuan) Corporation,23.0
4148,India,Globfone - Ajoxi,23.0
4149,Thailand,Astrolink Ajoxi,23.0
4150,Bangladesh,China Skyline Meratalk NFS,23.0
4151,India,Name - GREEN PACKET GLOBAL PTE LTD,23.0
4152,Thailand,Astrolink Techopen,23.0
4153,United Kingdom,Afinna ONE - Letsdial,30.0
4154,Bangladesh,A2P Global,23.0
4155,Japan,EasyVoipCall Inc Twiching,23.0
4156,Australia,NAME CMI,23.0
4157,Australia,Nomadtel Techopen,23.0
4158,Sri Lanka,Name - HKBN,23.0
4159,Italy,Figoria telecom - Ajoxi,23.0
4160,India,Globfone - Ajoxi,22.0
4161,Sri Lanka,Name - HKBN,22.0
4162,Japan,9Planets Tel Ltd - TWICHING,22.0
4163,Bangladesh,KALAAM TELECOM,22.0
4164,Lebanon,Quickcom Telecom Limited - Softtop,22.0
4165,Japan,9Planets Tel Ltd - TWICHING,22.0
4166,Bangladesh,Astrolink Ajoxi,22.0
4167,Sri Lanka,Name - Telebiz International (Labuan) Corporation,23.0
4168,Bangladesh,Onextel Technology Est - Ajoxi,22.0
4169,Spain,Name - Telecall,22.0
4170,United Kingdom,Voicecent communications - Softtop,22.0
4171,Bangladesh,A2P Global,22.0
4172,China,Goldline - Softtop,23.0
4173,Ethiopia,Name - Zain Omantel International FZ-LLC,22.0
4174,India,Globfone - Ajoxi,22.0
4175,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,22.0
4176,United Kingdom,Network 9 Letsdial,22.0
4177,Bangladesh,A2P Global,22.0
4178,France,FASTWAY IT LLC Ajoxi,22.0
4179,Spain,Name - Telecall,29.0
4180,Sri Lanka,Name - Telebiz International (Labuan) Corporation,22.0
4181,Yemen,Name Quickcom Telecom Limited,24.0
4182,Bangladesh,Astrolink Ajoxi,22.0
4183,Egypt,BANKAI GROUP Techopen,22.0
4184,Laos,Name - HKBN,23.0
4185,India,Globfone - Ajoxi,22.0
4186,China,Goldline - Softtop,22.0
4187,India,Name - Kalaam Telecom,22.0
4188,United Arab Emirates,Arptel,22.0
4189,United Kingdom,Name - Passport telecom,60.0
4190,Egypt,BANKAI GROUP Techopen,22.0
4191,Saudi Arabia,Space Telecom - Techopen,22.0
4192,Spain,Name - Telecall,22.0
4193,New Zealand,NAME - TELINTEL LTD,23.0
4194,India,Name - Zain Omantel International FZ-LLC,22.0
4195,Laos,Name - HKBN,22.0
4196,Egypt,BANKAI GROUP Techopen,22.0
4197,Japan,Name - Asia Access Telecom,22.0
4198,Bangladesh,Name - TVoice Telecom Limited,22.0
4199,Spain,Inflow Tech - Twiching,22.0
4200,Yemen,QUICKCOM TELECOM - ROZPER (NFS),24.0
4201,Yemen,QUICKCOM TELECOM LIMITED - AJOXI,24.0
4202,Sri Lanka,HKBN ENTERPRISE SOLUTIONS LIMITED,23.0
4203,Bangladesh,A2P Global,22.0
4204,Egypt,BANKAI GROUP Techopen,22.0
4205,Yemen,QUICKCOM TELECOM LIMITED - Meratalk NFS,24.0
4206,Yemen,Quickcom Telecom Limited - Softtop,24.0
4207,United Kingdom,Kickback Inc Softtop,22.0
4208,Bangladesh,Name - TVoice Telecom Limited,22.0
4209,Egypt,BANKAI GROUP Techopen,23.0
4210,Mexico,"NAME - CHINA SKYLINE TELECOM CO., LTD",22.0
4211,Egypt,BANKAI GROUP Techopen,22.0
4212,India,Name JUPHOON (HK) LIMITED,22.0
4213,India,Globfone - Ajoxi,22.0
4214,Bangladesh,TeleSense Global Carrier Pte Ltd. Teloz NFS,22.0
4215,Japan,EasyVoipCall Inc Twiching,22.0
4216,Laos,Name - HKBN,22.0
4217,Tanzania,Termsat - Meratalk LLC NFS,22.0
4218,Bangladesh,Figoria,22.0
4219,Australia,Icon Global Services Rozper NFS,22.0
4220,Egypt,BANKAI GROUP Techopen,22.0
4221,Germany,Name - Telebiz International (Labuan) Corporation,22.0
4222,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,22.0
4223,Bangladesh,Name - TERMSAT L.L.C-FZ,22.0
4224,Bangladesh,China Skyline Meratalk NFS,22.0
4225,Bangladesh,KALAAM TELECOM,22.0
4226,Spain,Name - Telecall,35.0
4227,Egypt,BANKAI GROUP Techopen,22.0
4228,China,Goldline - Softtop,22.0
4229,Kazakhstan,Kip Solution Rozper NFS,22.0
4230,Bangladesh,Name - TERMSAT L.L.C-FZ,22.0
4231,Egypt,BANKAI GROUP Techopen,22.0
4232,Chile,Smartbiz - Letsdial,22.0
4233,Kazakhstan,Kip Solution Rozper NFS,22.0
4234,Brazil,Lensol Softtop,22.0
4235,Egypt,BANKAI GROUP Techopen,22.0
4236,India,Globfone - Ajoxi,22.0
4237,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,22.0
4238,Germany,Name - Telebiz International (Labuan) Corporation,23.0
4239,Bangladesh,China Skyline Meratalk NFS,22.0
4240,Germany,Name - Telebiz International (Labuan) Corporation,23.0
4241,Italy,Passport telecom- Softtop,22.0
4242,Kazakhstan,Kip Solution Rozper NFS,22.0
4243,Mexico,"NAME - CHINA SKYLINE TELECOM CO., LTD",22.0
4244,Portugal,AMIGO,22.0
4245,Bangladesh,Name - TERMSAT L.L.C-FZ,22.0
4246,Chile,Smartbiz - Letsdial,22.0
4247,Egypt,BANKAI GROUP Techopen,22.0
4248,Italy,Passport telecom- Softtop,22.0
4249,Mexico,"NAME - CHINA SKYLINE TELECOM CO., LTD",22.0
4250,Pakistan,Name - TVoice Telecom Limited,22.0
4251,India,"Name - Vinculum Communications, Inc.",22.0
4252,United Kingdom,Name - Passport telecom,37.0
4253,Bangladesh,China Skyline Meratalk NFS,22.0
4254,Bangladesh,Termsat Techopen,22.0
4255,China,"Name - Vinculum Communications, Inc.",22.0
4256,Sri Lanka,Name - HKBN,22.0
4257,Bhutan,Easyvoipcall - Softtop,22.0
4258,Egypt,BANKAI GROUP Techopen,22.0
4259,India,Globfone - Ajoxi,22.0
4260,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,22.0
4261,India,Globfone - Ajoxi,22.0
4262,Ethiopia,Name - Zain Omantel International FZ-LLC,22.0
4263,Bangladesh,A2P Global,22.0
4264,Bangladesh,Name- Pandora,22.0
4265,China,Goldline - Softtop,22.0
4266,Bangladesh,Name- Pandora,22.0
4267,Bhutan,Easyvoipcall - Softtop,22.0
4268,Sri Lanka,Name - Telebiz International (Labuan) Corporation,22.0
4269,Bangladesh,A2P Global,22.0
4270,Bangladesh,A2P Global,22.0
4271,Ethiopia,Name - Zain Omantel International FZ-LLC,22.0
4272,South Korea,Name - Iconnect Limited,22.0
4273,Eritrea,Name - ONESTEP TELECOM LIMITED,25.0
4274,Germany,Name - Telebiz International (Labuan) Corporation,25.0
4275,Ethiopia,Name - Zain Omantel International FZ-LLC,22.0
4276,Bangladesh,A2P Global- Softtop,22.0
4277,India,Termsat Softtop,22.0
4278,Norway,VOIP24SEVEN - Letsdial,22.0
4279,Bangladesh,A2P Global,22.0
4280,Bangladesh,China Skyline Meratalk NFS,21.0
4281,India,Speed Cloud Rozper NFS,21.0
4282,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,21.0
4283,Bangladesh,A2P Global,21.0
4284,Bangladesh,Aladin communication inc,21.0
4285,Bangladesh,Astrolink Ajoxi,21.0
4286,Bangladesh,China Skyline Meratalk NFS,21.0
4287,Ethiopia,Name - Zain Omantel International FZ-LLC,21.0
4288,France,ADVANCE COM,21.0
4289,France,Advance Com International (ADCOM)- Teloz NFS,21.0
4290,France,Termsat Techopen,21.0
4291,France,ZAYTEL d.o.o. Softtop,21.0
4292,Taiwan,NAME CMI,35.0
4293,Sri Lanka,Name - HKBN,21.0
4294,China,Goldline - Softtop,21.0
4295,India,Name - Kalaam Telecom,21.0
4296,Japan,NAME - AXISTEL FZE,21.0
4297,India,Name - GREEN PACKET GLOBAL PTE LTD,21.0
4298,Bangladesh,A2P Global,21.0
4299,Egypt,BANKAI GROUP Techopen,21.0
4300,Thailand,Astrolink Ajoxi,21.0
4301,Bhutan,Nalia Global Technologies Ltd. Ajoxi,21.0
4302,Sri Lanka,Name - Telebiz International (Labuan) Corporation,23.0
4303,Bangladesh,A2P Global,21.0
4304,Germany,Termsat Softtop,35.0
4305,India,Name - Kalaam Telecom,21.0
4306,Tanzania,QUICKCOM TELECOM LIMITED - Meratalk NFS,21.0
4307,Philippines,Monaco Telecom,21.0
4308,Bangladesh,Astrolink Ajoxi,21.0
4309,China,Goldline - Softtop,21.0
4310,Bangladesh,A2P Global- Softtop,21.0
4311,Bangladesh,Name - TVoice Telecom Limited,21.0
4312,Spain,Name - Telecall,22.0
4313,Spain,Name - Telecall,21.0
4314,Sri Lanka,HKBN ENTERPRISE SOLUTIONS LIMITED,23.0
4315,Yemen,QUICKCOM TELECOM LIMITED - AJOXI,21.0
4316,Yemen,QUICKCOM TELECOM LIMITED - Meratalk NFS,21.0
4317,Bangladesh,Alfacall Limited Ajoxi,22.0
4318,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,21.0
4319,Bangladesh,TeleSense Global Carrier Pte Ltd. Teloz NFS,21.0
4320,Egypt,BANKAI GROUP Techopen,21.0
4321,Indonesia,NAME - BHARTI AIRTEL,21.0
4322,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,21.0
4323,United Kingdom,Kickback Inc Softtop,21.0
4324,Japan,9Planets Tel Ltd - TWICHING,21.0
4325,Egypt,BANKAI GROUP Techopen,21.0
4326,Netherlands,Voxonex telecom Techopen,21.0
4327,Egypt,BANKAI GROUP Techopen,21.0
4328,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,21.0
4329,Turkey,Name - GLM TELECOM S.r.l.,21.0
4330,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,21.0
4331,Brazil,SVG-techopen,21.0
4332,New Zealand,Name - GLM TELECOM S.r.l.,25.0
4333,Spain,Inflow Tech - Twiching,21.0
4334,Bangladesh,A2P Global,21.0
4335,Nepal,Name - Vodafone Idea Limited,21.0
4336,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,21.0
4337,New Zealand,Name - GLM TELECOM S.r.l.,23.0
4338,Italy,Figoria telecom - Ajoxi,21.0
4339,Thailand,Astrolink Ajoxi,21.0
4340,Sri Lanka,Name - Telebiz International (Labuan) Corporation,21.0
4341,United Kingdom,Afinna ONE - Letsdial,24.0
4342,Egypt,Eastberry communication - Techopen,24.0
4343,Japan,EasyVoipCall Inc Twiching,21.0
4344,South Korea,Name - Iconnect Limited,21.0
4345,India,Globfone - Ajoxi,21.0
4346,Bangladesh,Figoria,21.0
4347,India,Speed Cloud Rozper NFS,21.0
4348,Yemen,Name Quickcom Telecom Limited,21.0
4349,France,ADVANCE COM,21.0
4350,France,FASTWAY IT LLC Ajoxi,21.0
4351,Spain,Name - Telecall,27.0
4352,Bangladesh,China Skyline Meratalk NFS,21.0
4353,Laos,HKBN ENTERPRISE SOLUTIONS LIMITED,21.0
4354,Spain,Name - Telecall,22.0
4355,Kazakhstan,Kip Solution Rozper NFS,21.0
4356,Sri Lanka,Name - Telebiz International (Labuan) Corporation,21.0
4357,Egypt,BANKAI GROUP Techopen,21.0
4358,France,FASTWAY IT LLC Ajoxi,21.0
4359,Bangladesh,China Skyline Meratalk NFS,21.0
4360,Yemen,Name Quickcom Telecom Limited,21.0
4361,Mexico,Bujingyun Communication Techopen,21.0
4362,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,21.0
4363,France,Termsat Techopen,21.0
4364,India,Name - Kalaam Telecom,21.0
4365,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,21.0
4366,Germany,SVG-techopen,21.0
4367,Mexico,Bujingyun Communication Techopen,21.0
4368,Germany,Name - Telebiz International (Labuan) Corporation,23.0
4369,Yemen,QUICKCOM TELECOM - ROZPER (NFS),24.0
4370,Spain,SMS INTERNATIONAL TELECOMM LLC  Techopen NFS,21.0
4371,United Kingdom,NAME - CARRIER ITALIA SRL.,21.0
4372,Mexico,Bujingyun Communication Techopen,21.0
4373,United Kingdom,Kickback Inc Softtop,21.0
4374,Turkey,EASTBERRY COMMUNICATIONS Meratalk NFS,21.0
4375,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,21.0
4376,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,21.0
4377,Bangladesh,A2P Global- Softtop,21.0
4378,United Kingdom,Kickback Inc Softtop,21.0
4379,Germany,SVG-techopen,21.0
4380,China,4G Network Techopen,21.0
4381,Sri Lanka,Telebiz International (Labuan) Corporation,24.0
4382,United Kingdom,Afinna ONE - Letsdial,30.0
4383,Indonesia,PLDT (SG) PTE LTD,21.0
4384,Bangladesh,Orange Business Services Softtop,21.0
4385,Bangladesh,A2P Global- Softtop,21.0
4386,Bangladesh,Aladin communication inc,21.0
4387,Germany,Name - Telebiz International (Labuan) Corporation,22.0
4388,Uganda,Name - Viettel Tanzania NFS,21.0
4389,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,21.0
4390,China,Goldline - Softtop,21.0
4391,India,Globfone - Ajoxi,21.0
4392,Italy,PT ZOVOIP TELEKOMUNIKASI INDONESIA Ajoxi,21.0
4393,India,Name - Kalaam Telecom,20.0
4394,India,"Name - Vinculum Communications, Inc.",20.0
4395,South Korea,Name - Iconnect Limited,20.0
4396,United Kingdom,Name - Asia Access Telecom,21.0
4397,Bangladesh,KALAAM TELECOM,20.0
4398,India,Globfone - Ajoxi,20.0
4399,Sri Lanka,Name - HKBN,20.0
4400,Bangladesh,China Skyline Meratalk NFS,20.0
4401,United Kingdom,ETELIX.COM USA LLC,20.0
4402,Bangladesh,China Skyline Meratalk NFS,20.0
4403,China,"Name - Vinculum Communications, Inc.",20.0
4404,Bangladesh,Snowflyonline - Meratalk LLC NFS,20.0
4405,Egypt,BANKAI GROUP Techopen,20.0
4406,Japan,9Planets Tel Ltd - TWICHING,20.0
4407,Japan,EasyVoipCall Inc Twiching,20.0
4408,Indonesia,HKBN ENTERPRISE SOLUTIONS LIMITED,20.0
4409,Netherlands,iTalk Advanced Communications SL Twiching,20.0
4410,India,Boy Technology,20.0
4411,Japan,EasyVoipCall Inc Twiching,20.0
4412,Japan,9Planets Tel Ltd - TWICHING,20.0
4413,Bangladesh,A2P Global,20.0
4414,Bangladesh,Caprus IT Inc,20.0
4415,India,Boy Technology,20.0
4416,India,Globfone - Ajoxi,20.0
4417,Japan,EasyVoipCall Inc Twiching,20.0
4418,Philippines,Monaco Telecom,20.0
4419,Australia,Name- Assab Telecoms Limited,585.0
4420,India,Speed Cloud Rozper NFS,20.0
4421,Turkey,Name - GLM TELECOM S.r.l.,20.0
4422,India,Name - Kalaam Telecom,20.0
4423,Japan,9Planets Tel Ltd - TWICHING,20.0
4424,France,TERMSAT L.L.C - Twiching,20.0
4425,Egypt,BANKAI GROUP Techopen,21.0
4426,France,TERMSAT L.L.C - Twiching,20.0
4427,India,Name - Kalaam Telecom,20.0
4428,Italy,Passport telecom- Softtop,20.0
4429,Spain,Name - Telecall,24.0
4430,France,ADVANCE COM,20.0
4431,France,Advance Com International (ADCOM)- Teloz NFS,20.0
4432,Yemen,itest - Internal,20.0
4433,Bangladesh,A2P Global- Softtop,20.0
4434,India,Globfone - Ajoxi,20.0
4435,Japan,9Planets Tel Ltd - TWICHING,20.0
4436,Bangladesh,Name- Pandora,20.0
4437,Bangladesh,Astrolink Ajoxi,20.0
4438,Bangladesh,Aladin communication inc,20.0
4439,Bangladesh,Astrolink Ajoxi,20.0
4440,Thailand,Astrolink Ajoxi,20.0
4441,Egypt,BANKAI GROUP Techopen,20.0
4442,Tanzania,Novatel,20.0
4443,Tanzania,Novatel,20.0
4444,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,20.0
4445,Spain,Name - Telecall,29.0
4446,Bangladesh,Name - TVoice Telecom Limited,20.0
4447,Egypt,BANKAI GROUP Techopen,20.0
4448,India,NAME CMI,20.0
4449,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,21.0
4450,Chile,Smartbiz - Letsdial,21.0
4451,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,20.0
4452,Spain,Name - Telecall,22.0
4453,Ethiopia,Name - Zain Omantel International FZ-LLC,20.0
4454,Sri Lanka,Telebiz International (Labuan) Corporation,22.0
4455,Yemen,Quickcom Telecom Limited - Softtop,21.0
4456,Brazil,Lensol Softtop,20.0
4457,Germany,Name - Telebiz International (Labuan) Corporation,26.0
4458,Bangladesh,A2P Global,20.0
4459,Nepal,Name - Vodafone Idea Limited,20.0
4460,Spain,Inflow Tech - Twiching,20.0
4461,Indonesia,TM TECHNOLOGY SERVICES SDN. BHD.,20.0
4462,Mexico,Astrolink Ajoxi,20.0
4463,Egypt,Eastberry communication - Techopen,20.0
4464,Tanzania,Novatel,20.0
4465,Germany,Name - Telebiz International (Labuan) Corporation,21.0
4466,India,Name JUPHOON (HK) LIMITED,20.0
4467,Spain,Neptune Int Vendor NFS,20.0
4468,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,21.0
4469,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,22.0
4470,United Kingdom,Neptune Int Vendor NFS,21.0
4471,United Kingdom,TELECALL TELECOMMUNICATIONS CORP,20.0
4472,Laos,HKBN ENTERPRISE SOLUTIONS LIMITED,20.0
4473,Yemen,QUICKCOM TELECOM LIMITED - TECHOPEN,21.0
4474,Italy,Passport telecom- Softtop,20.0
4475,Netherlands,Voxonex telecom Techopen,20.0
4476,China,Goldline - Softtop,20.0
4477,France,ADVANCE COM,20.0
4478,India,Globfone - Ajoxi,20.0
4479,India,"Name - Vinculum Communications, Inc.",20.0
4480,Jordan,Termsat Techopen,20.0
4481,Chile,Smartbiz - Letsdial,20.0
4482,Bangladesh,A2P Global- Softtop,20.0
4483,Bangladesh,China Skyline Meratalk NFS,20.0
4484,United Kingdom,ETELIX.COM USA LLC,20.0
4485,Bangladesh,Termsat Techopen,20.0
4486,India,Name - GREEN PACKET GLOBAL PTE LTD,20.0
4487,Tanzania,QUICKCOM TELECOM LIMITED - Meratalk NFS,20.0
4488,Mexico,Bujingyun Communication Techopen,20.0
4489,Tanzania,QUICKCOM TELECOM LIMITED - Meratalk NFS,20.0
4490,Pakistan,Name - TVoice Telecom Limited,20.0
4491,Bangladesh,KALAAM TELECOM,20.0
4492,Egypt,BANKAI GROUP Techopen,20.0
4493,Spain,Name - Telecall,20.0
4494,Sri Lanka,Name - HKBN,20.0
4495,Bangladesh,A2P Global- Softtop,20.0
4496,Turkey,Name - GLM TELECOM S.r.l.,20.0
4497,Egypt,BANKAI GROUP Techopen,20.0
4498,Sri Lanka,Name - HKBN,20.0
4499,Ethiopia,Name - Zain Omantel International FZ-LLC,20.0
4500,Mexico,Bujingyun- Ajoxi,20.0
4501,United Kingdom,Kickback Inc Softtop,20.0
4502,Bangladesh,China Skyline Meratalk NFS,19.0
4503,Bangladesh,KALAAM TELECOM,19.0
4504,Jordan,Termsat Techopen,19.0
4505,Bangladesh,China Skyline Meratalk NFS,19.0
4506,Tanzania,QUICKCOM TELECOM LIMITED - Meratalk NFS,19.0
